"upplag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplag-n>		<http://wordnet-rdf.princeton.edu/wn30/04726724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/natyr%C3%AB-n>		"natyrë"@als	
"úrskurður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BArskur%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/06539770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rend-n>		"rend"@als	
"úrskurður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BArskur%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/06539770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/urdh%C3%ABrese-n>		"urdhërese"@als	
"úrskurður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BArskur%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/06539770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/urdh%C3%ABr-n>		"urdhër"@als	
"úrskurður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BArskur%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/06539770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dekret-n>		"dekret"@als	
"úrskurður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BArskur%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/06539770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pergjigje%20me%20shkrim-n>		"pergjigje me shkrim"@als	
"haka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/haka-n>		<http://wordnet-rdf.princeton.edu/wn30/05599617-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mjek%C3%ABr-n>		"mjekër"@als	
"halda hlífðarskildi yfir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/halda%20hl%C3%ADf%C3%B0arskildi%20yfir-v>		<http://wordnet-rdf.princeton.edu/wn30/01128193-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrkrah-v>		"përkrah"@als	
"halda hlífðarskildi yfir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/halda%20hl%C3%ADf%C3%B0arskildi%20yfir-v>		<http://wordnet-rdf.princeton.edu/wn30/01128193-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbroj-v>		"mbroj"@als	
"binda saman"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/binda%20saman-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bashkoj-v>		"bashkoj"@als	
"binda saman"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/binda%20saman-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidh-v>		"lidh"@als	
"binda saman"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/binda%20saman-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/takohen%20n%C3%AB-v>		"takohen në"@als	
"binda saman"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/binda%20saman-v>		<http://wordnet-rdf.princeton.edu/wn30/00713167-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhem-v>		"lidhem"@als	
"umkeypi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/umkeypi-n>		<http://wordnet-rdf.princeton.edu/wn30/00346693-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rikthim-n>		"rikthim"@als	
"umkeypi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/umkeypi-n>		<http://wordnet-rdf.princeton.edu/wn30/00346693-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kthej%20mbrapsht-n>		"kthej mbrapsht"@als	
"umkeypi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/umkeypi-n>		<http://wordnet-rdf.princeton.edu/wn30/00346693-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kthim-n>		"kthim"@als	
"ökli"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B6kli-n>		<http://wordnet-rdf.princeton.edu/wn30/05578442-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nyell-n>		"nyell"@als	
"ökli"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B6kli-n>		<http://wordnet-rdf.princeton.edu/wn30/05578442-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/no%C3%A7k%C3%AB-n>		"noçkë"@als	
"ökli"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B6kli-n>		<http://wordnet-rdf.princeton.edu/wn30/05578442-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nyj%C3%AB%20e%20k%C3%ABmb%C3%ABs-n>		"nyjë e këmbës"@als	
"festa á blað"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festa%20%C3%A1%20bla%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00993014-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkruaj-v>		"shkruaj"@als	
"ábending"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1bending-n>		<http://wordnet-rdf.princeton.edu/wn30/06671484-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABshill%C3%AB-n>		"këshillë"@als	
"velgja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/velgja-n>		<http://wordnet-rdf.princeton.edu/wn30/03509025-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/impiant%20ngrohje-n>		"impiant ngrohje"@als	
"velgja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/velgja-n>		<http://wordnet-rdf.princeton.edu/wn30/03509025-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sistem%20ngrohje-n>		"sistem ngrohje"@als	
"lút e-m"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%BAt%20e-m-v>		<http://wordnet-rdf.princeton.edu/wn30/02542795-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bindem-v>		"bindem"@als	
"eyrnalokkur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/eyrnalokkur-n>		<http://wordnet-rdf.princeton.edu/wn30/13901585-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grimc%C3%AB-n>		"grimcë"@als	
"eyrnalokkur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/eyrnalokkur-n>		<http://wordnet-rdf.princeton.edu/wn30/13901585-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pike-n>		"pike"@als	
"eyrnalokkur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/eyrnalokkur-n>		<http://wordnet-rdf.princeton.edu/wn30/13901585-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/buke-n>		"buke"@als	
"megin"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/megin-n>		<http://wordnet-rdf.princeton.edu/wn30/10461424-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/forc%C3%AB-n>		"forcë"@als	
"megin"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/megin-n>		<http://wordnet-rdf.princeton.edu/wn30/10461424-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fuqi-n>		"fuqi"@als	
"bóndabýli"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/b%C3%B3ndab%C3%BDli-n>		<http://wordnet-rdf.princeton.edu/wn30/03322099-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ferm%C3%AB-n>		"fermë"@als	
"fyrirkomulag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirkomulag-n>		<http://wordnet-rdf.princeton.edu/wn30/08191230-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ushtri-n>		"ushtri"@als	
"fyrirkomulag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirkomulag-n>		<http://wordnet-rdf.princeton.edu/wn30/08191230-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/baze%20force-n>		"baze force"@als	
"fyrirkomulag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fyrirkomulag-n>		<http://wordnet-rdf.princeton.edu/wn30/08191230-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/baze-n>		"baze"@als	
"jafna við"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/jafna%20vi%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/00652900-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/krahasoj-v>		"krahasoj"@als	
"réttmæti"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A9ttm%C3%A6ti-n>		<http://wordnet-rdf.princeton.edu/wn30/04850117-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%ABrtet%C3%ABsi-n>		"vërtetësi"@als	
"réttmæti"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A9ttm%C3%A6ti-n>		<http://wordnet-rdf.princeton.edu/wn30/04850117-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drejt%C3%ABsi-n>		"drejtësi"@als	
"snúa við"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sn%C3%BAa%20vi%C3%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/01907258-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kthes%C3%AB-v>		"kthesë"@als	
"önd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B6nd-n>		<http://wordnet-rdf.princeton.edu/wn30/13961399-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/jet%C3%ABgjat%C3%ABsi-n>		"jetëgjatësi"@als	
"þröskuldur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEr%C3%B6skuldur-n>		<http://wordnet-rdf.princeton.edu/wn30/03839795-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/penges%C3%AB-n>		"pengesë"@als	
"þröskuldur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEr%C3%B6skuldur-n>		<http://wordnet-rdf.princeton.edu/wn30/09303008-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kod%C3%ABr-n>		"kodër"@als	
"taka lim af"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/taka%20lim%20af-v>		<http://wordnet-rdf.princeton.edu/wn30/01254692-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/heq-v>		"heq"@als	
"taka lim af"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/taka%20lim%20af-v>		<http://wordnet-rdf.princeton.edu/wn30/01254692-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pres-v>		"pres"@als	
"draga út"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/draga%20%C3%BAt-v>		<http://wordnet-rdf.princeton.edu/wn30/01448100-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%ABrheqje-v>		"tërheqje"@als	
"draga út"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/draga%20%C3%BAt-v>		<http://wordnet-rdf.princeton.edu/wn30/01448100-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/b%C3%ABj%20me%20forc%C3%AB-v>		"bëj me forcë"@als	
"skaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ska%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00477941-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keq%C3%ABsoj-v>		"keqësoj"@als	
"skaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ska%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00477941-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhvleft%C3%ABsoj-v>		"zhvleftësoj"@als	
"skaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ska%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00477941-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prish-v>		"prish"@als	
"skaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ska%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00477941-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABmtoj-v>		"dëmtoj"@als	
"skaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ska%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/00477941-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dob%C3%ABsoj-v>		"dobësoj"@als	
"gera upp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/gera%20upp-v>		<http://wordnet-rdf.princeton.edu/wn30/00764032-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/stabilizoj-v>		"stabilizoj"@als	
"gera upp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/gera%20upp-v>		<http://wordnet-rdf.princeton.edu/wn30/00764032-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%AB%20n%C3%AB%20vij%C3%AB-v>		"vë në vijë"@als	
"gera upp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/gera%20upp-v>		<http://wordnet-rdf.princeton.edu/wn30/00764032-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/qet%C3%ABsoj-v>		"qetësoj"@als	
"megn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/megn-n>		<http://wordnet-rdf.princeton.edu/wn30/05029706-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fuqi-n>		"fuqi"@als	
"megn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/megn-n>		<http://wordnet-rdf.princeton.edu/wn30/10461424-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/forc%C3%AB-n>		"forcë"@als	
"megn"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/megn-n>		<http://wordnet-rdf.princeton.edu/wn30/10461424-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fuqi-n>		"fuqi"@als	
"aðalstöð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/a%C3%B0alst%C3%B6%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/02993546-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/qend%C3%ABr-n>		"qendër"@als	
"aðalstöð"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/a%C3%B0alst%C3%B6%C3%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/02993546-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pjes%C3%AB%20q%C3%ABndrore-n>		"pjesë qëndrore"@als	
"blaðsíða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/bla%C3%B0s%C3%AD%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/06256697-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/faqe-n>		"faqe"@als	
"blaðsíða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/bla%C3%B0s%C3%AD%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/06256697-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/flete-n>		"flete"@als	
"þvætta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEv%C3%A6tta-v>		<http://wordnet-rdf.princeton.edu/wn30/01535246-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lahet-v>		"lahet"@als	
"þvætta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEv%C3%A6tta-v>		<http://wordnet-rdf.princeton.edu/wn30/01535246-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/larje-v>		"larje"@als	
"velta þæfa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/velta%20%C3%BE%C3%A6fa-v>		<http://wordnet-rdf.princeton.edu/wn30/01235355-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/q%C3%ABndisje-v>		"qëndisje"@als	
"velta þæfa"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/velta%20%C3%BE%C3%A6fa-v>		<http://wordnet-rdf.princeton.edu/wn30/01235355-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trazoj-v>		"trazoj"@als	
"sannreynd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sannreynd-n>		<http://wordnet-rdf.princeton.edu/wn30/06636259-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fakt-n>		"fakt"@als	
"myrkur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/myrkur-n>		<http://wordnet-rdf.princeton.edu/wn30/13983515-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/err%C3%ABsir%C3%AB-n>		"errësirë"@als	
"myrkur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/myrkur-n>		<http://wordnet-rdf.princeton.edu/wn30/13983515-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20err%C3%ABt-n>		"i errët"@als	
"blekkja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/blekkja-v>		<http://wordnet-rdf.princeton.edu/wn30/00834009-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keqinformoj-v>		"keqinformoj"@als	
"blekkja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/blekkja-v>		<http://wordnet-rdf.princeton.edu/wn30/00834009-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7orientoj-v>		"çorientoj"@als	
"þrýsta á"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEr%C3%BDsta%20%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/01447257-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtypje-v>		"shtypje"@als	
"þrýsta á"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEr%C3%BDsta%20%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/01871979-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/detyroj-v>		"detyroj"@als	
"þrýsta á"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEr%C3%BDsta%20%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/01871979-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtytje-v>		"shtytje"@als	
"góðmenni"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/g%C3%B3%C3%B0menni-n>		<http://wordnet-rdf.princeton.edu/wn30/10127273-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zot%C3%ABri-n>		"zotëri"@als	
"öflun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B6flun-n>		<http://wordnet-rdf.princeton.edu/wn30/13253255-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrvet%C3%ABsim-n>		"përvetësim"@als	
"skeiða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skei%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01926311-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ecje%20e%20shpejt%C3%AB-v>		"ecje e shpejtë"@als	
"skrúbbur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skr%C3%BAbbur-n>		<http://wordnet-rdf.princeton.edu/wn30/02908217-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fur%C3%A7%C3%AB-n>		"furçë"@als	
"þvaga"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEvaga-n>		<http://wordnet-rdf.princeton.edu/wn30/05121418-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/num%C3%ABr-n>		"numër"@als	
"mund"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mund-n>		<http://wordnet-rdf.princeton.edu/wn30/15270245-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/slot-n>		"slot"@als	
"mund"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mund-n>		<http://wordnet-rdf.princeton.edu/wn30/15270245-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/interval%20kohe-n>		"interval kohe"@als	
"lest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/lest-n>		<http://wordnet-rdf.princeton.edu/wn30/08430203-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/linj%C3%AB-n>		"linjë"@als	
"kona"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kona-n>		<http://wordnet-rdf.princeton.edu/wn30/10787470-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grua-n>		"grua"@als	
"kona"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kona-n>		<http://wordnet-rdf.princeton.edu/wn30/10787470-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fem%C3%ABr%20e%20rritur-n>		"femër e rritur"@als	
"kona"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kona-n>		<http://wordnet-rdf.princeton.edu/wn30/10787470-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fem%C3%ABr-n>		"femër"@als	
"kona"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/kona-n>		<http://wordnet-rdf.princeton.edu/wn30/10243137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zonj%C3%AB-n>		"zonjë"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00893955-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/formim-n>		"formim"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00893955-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrgatitje-n>		"përgatitje"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00894552-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/st%C3%ABrvitem-n>		"stërvitem"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00894552-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/seanc%C3%AB%20praktike-n>		"seancë praktike"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00894552-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ushtrohem-n>		"ushtrohem"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00624738-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/st%C3%ABrvitem-n>		"stërvitem"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00624738-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ushtrim-n>		"ushtrim"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00624738-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ushtrohem-n>		"ushtrohem"@als	
"þjálfun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEj%C3%A1lfun-n>		<http://wordnet-rdf.princeton.edu/wn30/00624738-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tendosje%20fizike-n>		"tendosje fizike"@als	
"pípóla"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/p%C3%ADp%C3%B3la-v>		<http://wordnet-rdf.princeton.edu/wn30/01708676-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vall%C3%ABzim-v>		"vallëzim"@als	
"athugasemd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/athugasemd-n>		<http://wordnet-rdf.princeton.edu/wn30/06765044-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sh%C3%ABnim-n>		"shënim"@als	
"athugasemd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/athugasemd-n>		<http://wordnet-rdf.princeton.edu/wn30/06765044-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/koment-n>		"koment"@als	
"ítök"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%ADt%C3%B6k-n>		<http://wordnet-rdf.princeton.edu/wn30/05194151-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndikim-n>		"ndikim"@als	
"ritverk"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/ritverk-n>		<http://wordnet-rdf.princeton.edu/wn30/06589574-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/publikim-n>		"publikim"@als	
"misbjóða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/misbj%C3%B3%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/cenoj-v>		"cenoj"@als	
"misbjóða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/misbj%C3%B3%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/c%C3%ABnim-v>		"cënim"@als	
"misbjóða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/misbj%C3%B3%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABmtim-v>		"dëmtim"@als	
"misbjóða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/misbj%C3%B3%C3%B0a-v>		<http://wordnet-rdf.princeton.edu/wn30/01793177-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%ABndim-v>		"lëndim"@als	
"tyfta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tyfta-v>		<http://wordnet-rdf.princeton.edu/wn30/02499629-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABnoj-v>		"dënoj"@als	
"tyfta"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tyfta-v>		<http://wordnet-rdf.princeton.edu/wn30/02499629-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABshkoj-v>		"ndëshkoj"@als	
"flötur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fl%C3%B6tur-n>		<http://wordnet-rdf.princeton.edu/wn30/05850624-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pik%C3%ABpamje-n>		"pikëpamje"@als	
"flötur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fl%C3%B6tur-n>		<http://wordnet-rdf.princeton.edu/wn30/05850624-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/aspekt-n>		"aspekt"@als	
"flötur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fl%C3%B6tur-n>		<http://wordnet-rdf.princeton.edu/wn30/08660339-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sip%C3%ABrfaqe-n>		"sipërfaqe"@als	
